32,1.24E-05
64,1.46E-05
96,1.76E-05
128,4.48E-05
160,2.78E-05
192,6.34E-05
224,4.98E-05
256,0.0001858
288,0.0001028
320,0.0001712
352,0.0001764
384,0.000342
416,0.0002452
448,0.000355
480,0.0003296
512,0.0009456
544,0.0004304
576,0.000597
608,0.0005182
640,0.001104
672,0.0006488
704,0.0009772
736,0.0007956
768,0.0018296
800,0.0009702
832,0.0014046
864,0.0011178
896,0.0024328
928,0.0013266
960,0.0019948
992,0.0015556
1024,0.003665
1056,0.0017808
1088,0.0027708
1120,0.0021638
1152,0.004167
1184,0.0023646
1216,0.0036198
1248,0.0026932
1280,0.005252
1312,0.003098
1344,0.0046578
1376,0.004955
1408,0.006475
1440,0.0042534
1472,0.0063148
1504,0.0051078
1536,0.0082298
1568,0.0059902
1600,0.007548
1632,0.0069872
1664,0.0098094
1696,0.0086456
1728,0.0095992
1760,0.0099228
1792,0.0125508
1824,0.0122114
1856,0.0125982
1888,0.0127068
1920,0.0144638
1952,0.0145972
1984,0.0159498
2016,0.0164252
2048,0.0357326
2080,0.0172186
2112,0.017931
2144,0.0183366
2176,0.0195846
2208,0.019226
2240,0.019406
2272,0.0204704
2304,0.022689
2336,0.0220796
2368,0.0226584
2400,0.0231064
2432,0.024615
2464,0.0248838
2496,0.0254696
2528,0.0257318
2560,0.0328526
2592,0.0276254
2624,0.02848
2656,0.0290026
2688,0.0308142
2720,0.030992
2752,0.0315978
2784,0.033217
2816,0.0357904
2848,0.034731
2880,0.035779
2912,0.036345
2944,0.0376166
2976,0.0390994
3008,0.0383968
3040,0.0399654
3072,0.1005484
3104,0.0415306
3136,0.0413902
3168,0.0439618
3200,0.0454204
3232,0.045348
3264,0.046269
3296,0.0483298
3328,0.0523382
3360,0.0503426
3392,0.0499658
3424,0.0527442
3456,0.0537736
3488,0.0551776
3520,0.054772
3552,0.0574548
3584,0.085455
3616,0.0595792
3648,0.0593508
3680,0.0622624
3712,0.0638724
3744,0.0642278
3776,0.0629578
3808,0.06724
3840,0.0746308
3872,0.0696854
3904,0.0683854
3936,0.0721936
3968,0.0753392
4000,0.0749156
4032,0.074248
4064,0.0776088
4096,0.2269438
