32,1.24E-05
64,1.52E-05
96,1.86E-05
128,4.58E-05
160,2.74E-05
192,6.96E-05
224,4.58E-05
256,0.0001828
288,0.0001006
320,0.0001704
352,0.0001794
384,0.000341
416,0.0002502
448,0.000327
480,0.0003314
512,0.0009566
544,0.0004236
576,0.000589
608,0.0005154
640,0.0011194
672,0.000637
704,0.0009098
736,0.0007744
768,0.0018152
800,0.0009208
832,0.0013596
864,0.001071
896,0.002325
928,0.0013594
960,0.0020012
992,0.0015356
1024,0.0036848
1056,0.0016946
1088,0.0027472
1120,0.0019548
1152,0.0040604
1184,0.0022788
1216,0.0035394
1248,0.0026066
1280,0.0051918
1312,0.0030082
1344,0.004603
1376,0.0044766
1408,0.0064072
1440,0.0041692
1472,0.0062572
1504,0.0048652
1536,0.0080918
1568,0.0059464
1600,0.0074834
1632,0.0069212
1664,0.0097192
1696,0.0084284
1728,0.0093532
1760,0.0096246
1792,0.0119914
1824,0.0120202
1856,0.0122908
1888,0.0124166
1920,0.0141734
1952,0.0140944
1984,0.015498
2016,0.0159486
2048,0.0462844
2080,0.0170408
2112,0.0177782
2144,0.0181648
2176,0.0193974
2208,0.019254
2240,0.0193052
2272,0.020384
2304,0.0225664
2336,0.0219722
2368,0.0226768
2400,0.0229776
2432,0.024463
2464,0.024752
2496,0.0254206
2528,0.0256642
2560,0.0330992
2592,0.0274692
2624,0.0283662
2656,0.0289556
2688,0.0304696
2720,0.0309192
2752,0.0310656
2784,0.0327532
2816,0.0347324
2848,0.034327
2880,0.034661
2912,0.036081
2944,0.0369516
2976,0.0378546
3008,0.0381512
3040,0.0398564
3072,0.1001894
3104,0.0416544
3136,0.0412586
3168,0.0437728
3200,0.0443218
3232,0.045493
3264,0.0458988
3296,0.0478238
3328,0.0495814
3360,0.049982
3392,0.0496
3424,0.0522128
3456,0.0537158
3488,0.0543312
3520,0.053871
3552,0.0566598
3584,0.0864726
3616,0.0590828
3648,0.0586368
3680,0.06155
3712,0.0614
3744,0.064129
3776,0.0628896
3808,0.0666844
3840,0.0692874
3872,0.0693884
3904,0.0680584
3936,0.0719262
3968,0.0721578
4000,0.0753894
4032,0.0730566
4064,0.0762412
4096,0.2381676
