0.25,2.03333333333333E-05
1,1.86666666666667E-05
2.25,1.46666666666667E-05
4,1.16666666666667E-05
6.25,1.1E-05
9,1.06666666666667E-05
12.25,1.1E-05
16,1.1E-05
20.25,1.26666666666667E-05
25,1.33333333333333E-05
30.25,1.63333333333333E-05
36,1.56666666666667E-05
42.25,1.66666666666667E-05
49,1.73333333333333E-05
56.25,1.86666666666667E-05
64,4.46666666666667E-05
72.25,2.13333333333333E-05
81,2.23333333333333E-05
90.25,2.43333333333333E-05
100,2.53333333333333E-05
110.25,2.9E-05
121,2.83333333333333E-05
132.25,3.66666666666667E-05
144,6.23333333333333E-05
156.25,4.16666666666667E-05
169,3.9E-05
182.25,4.16666666666667E-05
196,4.13333333333333E-05
210.25,4.66666666666667E-05
225,4.7E-05
240.25,5.4E-05
256,0.000178666666667
272.25,5.73333333333333E-05
289,5.56666666666667E-05
306.25,6.33333333333333E-05
324,9.83333333333333E-05
342.25,6.9E-05
361,6.7E-05
380.25,7.53333333333333E-05
400,0.000169
420.25,8.26666666666667E-05
441,7.96666666666667E-05
462.25,9.26666666666667E-05
484,0.000175333333333
506.25,9.83333333333333E-05
529,9.46666666666667E-05
552.25,0.000118
576,0.00034
600.25,0.000131333333333
625,0.000112666666667
650.25,0.000129
676,0.000242333333333
702.25,0.000136333333333
729,0.000132
756.25,0.000172333333333
784,0.000342333333333
812.25,0.000190666666667
841,0.000172333333333
870.25,0.000214666666667
900,0.000322333333333
930.25,0.000227333333333
961,0.000244666666667
992.25,0.000268333333333
1024,0.000931666666667
1056.25,0.000299666666667
1089,0.000307333333333
1122.25,0.000307666666667
1156,0.000415
1190.25,0.000352666666667
1225,0.000349
1260.25,0.000377
1296,0.000565333333333
1332.25,0.000418333333333
1369,0.000386333333333
1406.25,0.000411
1444,0.000519
1482.25,0.000509333333333
1521,0.000415666666667
1560.25,0.000450666666667
1600,0.001134
1640.25,0.000477666666667
1681,0.000460666666667
1722.25,0.000527
1764,0.000633
1806.25,0.000657666666667
1849,0.000492666666667
1892.25,0.000528
1936,0.000958333333333
1980.25,0.000543666666667
2025,0.00057
2070.25,0.000616
2116,0.000766
2162.25,0.000666333333333
2209,0.000614666666667
2256.25,0.000677666666667
2304,0.001835333333333
2352.25,0.000689
2401,0.000663333333333
2450.25,0.000683333333333
2500,0.000909666666667
2550.25,0.000725
2601,0.000707333333333
2652.25,0.000854333333333
2704,0.001368333333333
2756.25,0.000845666666667
2809,0.000765
2862.25,0.000801333333333
2916,0.001146
2970.25,0.000843666666667
3025,0.000823333333333
3080.25,0.000957666666667
3136,0.002351333333333
3192.25,0.000954
3249,0.000893
3306.25,0.000950333333333
3364,0.001256666666667
3422.25,0.001033333333333
3481,0.000961
3540.25,0.001074333333333
3600,0.001998
3660.25,0.001125
3721,0.001048333333333
3782.25,0.001058333333333
3844,0.001479
3906.25,0.001255
3969,0.001067666666667
4032.25,0.001179333333333
4096,0.003520333333333
4160.25,0.001252
4225,0.001176333333333
4290.25,0.001401666666667
4356,0.001718333333333
4422.25,0.001291666666667
4489,0.001264333333333
4556.25,0.001456666666667
4624,0.002644666666667
4692.25,0.001497333333333
4761,0.001362666666667
4830.25,0.001558333333333
4900,0.001937666666667
4970.25,0.001603666666667
5041,0.001483666666667
5112.25,0.001599
5184,0.004039333333333
5256.25,0.001743333333333
5329,0.001548666666667
5402.25,0.001695333333333
5476,0.002322666666667
5550.25,0.001650333333333
5625,0.001782666666667
5700.25,0.001902
5776,0.003540666666667
5852.25,0.001942333333333
5929,0.001867
6006.25,0.002005666666667
6084,0.002573
6162.25,0.001927333333333
6241,0.002204333333333
